cpd_mnth_id,cpd_dt,cluster_name_adjusted,mrch_catg_cd,mrch_catg_rlup_nm,merchant,cp_flag,domestic_flag,intraregion_flag,interregion_flag,city_name,country_code,spend
202307,7/10/2023,Urban Spenders,7523,"PARKING LOTS,METERS,GARAGES",MEDWAY COUNCIL ON STRE,1,1,0,0,CHATHAM,826,6.94
202307,7/10/2023,Urban Spenders,7523,"PARKING LOTS,METERS,GARAGES",MEDWAY SPORT,1,1,0,0,CHATHAM,826,6.94
202307,7/9/2023,Frugal Family,5691,MENS/WOMENS CLOTHING STORES,SUMUP,1,1,0,0,CHESHIRE,826,158.4
202307,7/31/2023,Frugal Family,8398,CHARITABLE/SOC SERVICE ORGS,BARNARDOS,1,1,0,0,CHESHIRE,826,11.92
202305,5/6/2023,Family,5411,GROCERY STORES/SUPERMARKETS,LIDL,1,1,0,0,CHESSINGTON,826,3.35
202305,5/16/2023,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,CHESSINGTON,826,27.14
202305,5/18/2023,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,CHESSINGTON,826,9.82
202305,5/23/2023,Family,5912,DRUG STORES & PHARMACIES,COHENS CHEMIST,1,1,0,0,CHESSINGTON,826,6.24
202306,6/1/2023,Family,5411,GROCERY STORES/SUPERMARKETS,LIDL,1,1,0,0,CHESSINGTON,826,54.77
202306,6/9/2023,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,CHESSINGTON,826,12
202306,6/10/2023,Family,5411,GROCERY STORES/SUPERMARKETS,LUNCH BOX,1,1,0,0,Chessington,826,4.71
202306,6/11/2023,Family,5261,"NURSERIES, LAWN/GARDEN SUPPLY",CHESSINGTON GARDEN CNTRE,1,1,0,0,Chessington,826,9.29
202306,6/11/2023,Family,5261,"NURSERIES, LAWN/GARDEN SUPPLY",CHESSINGTON GARDEN CNTRE,1,1,0,0,Chessington,826,35.24
202306,6/13/2023,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,CHESSINGTON,826,5.74
202306,6/17/2023,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,CHESSINGTON,826,13.11
202306,6/23/2023,Family,5814,FAST FOOD RESTAURANTS,BARWELL KEBAB HSE,1,1,0,0,Chessington,826,8.35
202306,6/23/2023,Family,5814,FAST FOOD RESTAURANTS,BARWELL KEBAB HOUSE,1,1,0,0,Chessington,826,8.35
202306,6/27/2023,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,CHESSINGTON,826,10.2
202306,6/29/2023,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,CHESSINGTON,826,15.12
202307,7/9/2023,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,CHESSINGTON,826,15.87
202307,7/10/2023,Family,5411,GROCERY STORES/SUPERMARKETS,LIDL,1,1,0,0,CHESSINGTON,826,27.81
202307,7/11/2023,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,CHESSINGTON,826,12.68
202307,7/18/2023,Family,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,CHESSINGTON,826,16.53
202307,7/4/2023,Family,5812,RESTAURANTS,EMBER INNS,1,1,0,0,CHESSINGTON 0,826,47.05
202305,5/31/2023,Frugal Family,5812,RESTAURANTS,CHESTER ZOO,1,1,0,0,CHESTER,826,19.3
202305,5/31/2023,Frugal Family,5812,RESTAURANTS,CHESTER ZOO FOOD OUTLET,1,1,0,0,CHESTER,826,19.3
202307,7/16/2023,Urban Spenders,5812,RESTAURANTS,ZETTLE_,1,1,0,0,CLIFTON,826,3.94
202307,7/16/2023,Urban Spenders,5812,RESTAURANTS,IZETTLE,1,1,0,0,CLIFTON,826,3.94
202305,5/22/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Cobham,826,6.08
202305,5/23/2023,Urban Spenders,5812,RESTAURANTS,TAPORI,1,1,0,0,COBHAM,826,11.96
202307,7/17/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Cobham,826,15.34
202307,7/17/2023,Urban Spenders,5812,RESTAURANTS,TAPORI,1,1,0,0,COBHAM,826,21.65
202306,6/4/2023,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,THE CO-OPERATIVE UK,1,1,0,0,COLNEY ROAD,826,19.58
202306,6/8/2023,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,THE CO-OPERATIVE UK,1,1,0,0,COLNEY ROAD,826,6.88
202306,6/22/2023,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,THE CO-OPERATIVE UK,1,1,0,0,COLNEY ROAD,826,9.99
202307,7/1/2023,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,THE CO-OPERATIVE UK,1,1,0,0,COLNEY ROAD,826,19.86
202307,7/11/2023,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,THE CO-OPERATIVE UK,1,1,0,0,COLNEY ROAD,826,20.08
202305,5/23/2023,Affluent Segment,8999,PROFESSIONAL SERVICES - DEF,WWW.BLUELIGHTCARD.CO.U,0,1,0,0,COSSINGTON,826,6.23
202305,5/23/2023,Affluent Segment,8999,PROFESSIONAL SERVICES - DEF,BLUE LIGHT CARD,0,1,0,0,COSSINGTON,826,6.23
202305,5/3/2023,Affluent Segment,5947,"GIFT, CARD, NOVELTY STORES",CARD FACTORY,1,1,0,0,COULSDEN,826,29.67
202306,6/4/2023,Affluent Segment,5947,"GIFT, CARD, NOVELTY STORES",CARD FACTORY,1,1,0,0,COULSDEN,826,3.23
202307,7/22/2023,Affluent Segment,5947,"GIFT, CARD, NOVELTY STORES",CARD FACTORY,1,1,0,0,COULSDEN,826,10.76
202307,7/22/2023,Affluent Segment,5947,"GIFT, CARD, NOVELTY STORES",CARD FACTORY,1,1,0,0,COULSDEN,826,25.99
202307,7/1/2023,Affluent Segment,5999,MISC SPECIALTY RETAIL,ZETTLE_,1,1,0,0,COULSDON,826,14
202307,7/1/2023,Affluent Segment,5999,MISC SPECIALTY RETAIL,ZETTLE_,1,1,0,0,COULSDON,826,11.46
202305,5/3/2023,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,TESCO,1,1,0,0,COULSDON,826,4.57
202305,5/3/2023,Affluent Segment,5912,DRUG STORES & PHARMACIES,BOOTS THE CHEMIST,1,1,0,0,COULSDON,826,0.15
202305,5/3/2023,Affluent Segment,5912,DRUG STORES & PHARMACIES,BOOTS THE CHEMIST,1,1,0,0,COULSDON,826,12.72
202305,5/3/2023,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,ALDI SUPERMARKET,1,1,0,0,COULSDON,826,22.06
202305,5/3/2023,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,ALDI SUPERMARKET,1,1,0,0,COULSDON,826,7.1
202305,5/17/2023,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,ALDI SUPERMARKET,1,1,0,0,COULSDON,826,38.63
202305,5/27/2023,Affluent Segment,5912,DRUG STORES & PHARMACIES,BOOTS THE CHEMIST,1,1,0,0,COULSDON,826,27.11
202305,5/28/2023,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,ALDI SUPERMARKET,1,1,0,0,COULSDON,826,46.21
202306,6/4/2023,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,ALDI SUPERMARKET,1,1,0,0,COULSDON,826,36.89
202306,6/4/2023,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,TESCO,1,1,0,0,COULSDON,826,5.08
202306,6/10/2023,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,WAITROSE,1,1,0,0,COULSDON,826,11.4
202306,6/14/2023,Affluent Segment,5462,BAKERIES,MUNCH @ COUGHLANS,1,1,0,0,COULSDON,826,10.04
202306,6/22/2023,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,ALDI SUPERMARKET,1,1,0,0,COULSDON,826,44.5
202306,6/30/2023,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,ALDI SUPERMARKET,1,1,0,0,COULSDON,826,11.17
202306,6/30/2023,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,TESCO,1,1,0,0,COULSDON,826,8.23
202307,7/1/2023,Affluent Segment,5999,MISC SPECIALTY RETAIL,IZETTLE,1,1,0,0,COULSDON,826,14
202307,7/1/2023,Affluent Segment,5999,MISC SPECIALTY RETAIL,IZETTLE,1,1,0,0,COULSDON,826,11.46
202307,7/2/2023,Affluent Segment,8398,CHARITABLE/SOC SERVICE ORGS,SUMUP,1,1,0,0,COULSDON,826,12.09
202307,7/8/2023,Affluent Segment,5912,DRUG STORES & PHARMACIES,EPOCH.COM,1,1,0,0,COULSDON,826,4.5
202307,7/9/2023,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,ALDI SUPERMARKET,1,1,0,0,COULSDON,826,15.24
202307,7/9/2023,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,ALDI SUPERMARKET,1,1,0,0,COULSDON,826,14.78
202307,7/12/2023,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,ALDI SUPERMARKET,1,1,0,0,COULSDON,826,61.42
202307,7/14/2023,Affluent Segment,5812,RESTAURANTS,PEMBROKE - COULSDO,1,1,0,0,COULSDON,826,1.3
202307,7/14/2023,Affluent Segment,5812,RESTAURANTS,PEMBROKE - COULSDO,1,1,0,0,COULSDON,826,10.97
202307,7/22/2023,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,ALDI SUPERMARKET,1,1,0,0,COULSDON,826,39.44
202307,7/27/2023,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,ALDI SUPERMARKET,1,1,0,0,COULSDON,826,73.42
202305,5/3/2023,Affluent Segment,5943,STATIONERY STORES,J H LORIMER,1,1,0,0,COULSDON CR5,826,18.61
202305,5/14/2023,Affluent Segment,5943,STATIONERY STORES,J H LORIMER,1,1,0,0,COULSDON CR5,826,23.18
202307,7/22/2023,Affluent Segment,5943,STATIONERY STORES,J H LORIMER,1,1,0,0,COULSDON CR5,826,20.59
202306,6/19/2023,Affluent Segment,5812,RESTAURANTS,PIZZA EXPRESS,1,1,0,0,COULSDON-3426,826,93.18
202306,6/20/2023,Affluent Segment,5812,RESTAURANTS,SMITH & WESTERN TILGATE,1,1,0,0,Crawley,826,5.2
202306,6/20/2023,Affluent Segment,5812,RESTAURANTS,SMITH WESTERN TILGA,1,1,0,0,Crawley,826,5.2
202306,6/20/2023,Affluent Segment,7523,"PARKING LOTS,METERS,GARAGES",CRAWLEY BOROUGH COUNCIL,0,1,0,0,Crawley,826,7.7
202307,7/2/2023,Affluent Segment,5814,FAST FOOD RESTAURANTS,SOUTHERN COUNTIES CRAWLEY,1,1,0,0,Crawley,826,15.28
202307,7/2/2023,Affluent Segment,5814,FAST FOOD RESTAURANTS,SOUTHERN COUNTIES ICE CRE,1,1,0,0,Crawley,826,15.28
202306,6/20/2023,Affluent Segment,5812,RESTAURANTS,THE WALLED GARDEN CAFE,1,1,0,0,CRAWLEY RH10,826,23.62
202307,7/19/2023,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,CRAYFORD,826,49.82
202307,7/23/2023,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,CRAYFORD,826,36.14
202305,5/9/2023,Frugal Family,5814,FAST FOOD RESTAURANTS,MCDONALDS,1,1,0,0,CREWE,826,23.25
202305,5/19/2023,Frugal Family,5814,FAST FOOD RESTAURANTS,MCDONALDS,1,1,0,0,CREWE,826,19.44
202305,5/28/2023,Frugal Family,5814,FAST FOOD RESTAURANTS,MCDONALDS,1,1,0,0,CREWE,826,25.59
202306,6/6/2023,Frugal Family,5462,BAKERIES,CHATWINS VIC ST CL,1,1,0,0,CREWE,826,11.3
202306,6/9/2023,Frugal Family,5814,FAST FOOD RESTAURANTS,MCDONALDS,1,1,0,0,CREWE,826,17.94
202306,6/13/2023,Frugal Family,9399,GOV'T SERV - DEFAULT,CHESHIRE EAST COUNCIL,1,1,0,0,CREWE,826,11.66
202306,6/17/2023,Frugal Family,5814,FAST FOOD RESTAURANTS,MCDONALDS,1,1,0,0,CREWE,826,23.97
202306,6/20/2023,Frugal Family,4112,PASSENGER RAILWAYS,CREWE CAR PARK,1,1,0,0,CREWE,826,23.88
202306,6/20/2023,Frugal Family,7523,"PARKING LOTS,METERS,GARAGES",CREWE CAR PARK,1,1,0,0,CREWE,826,16.05
202306,6/20/2023,Frugal Family,5499,MISC FOOD STORES - DEFAULT,PUMPKIN CAFE,1,1,0,0,CREWE,826,5.91
202306,6/24/2023,Frugal Family,5814,FAST FOOD RESTAURANTS,MCDONALDS,1,1,0,0,CREWE,826,25.46
202307,7/1/2023,Frugal Family,5814,FAST FOOD RESTAURANTS,MCDONALDS,1,1,0,0,CREWE,826,27.31
202307,7/9/2023,Frugal Family,5814,FAST FOOD RESTAURANTS,MCDONALDS,1,1,0,0,CREWE,826,32.97
202307,7/19/2023,Frugal Family,5411,GROCERY STORES/SUPERMARKETS,ASDA,1,1,0,0,CREWE,826,41.25
202307,7/23/2023,Frugal Family,5814,FAST FOOD RESTAURANTS,MCDONALDS,0,1,0,0,Crewe,826,29.09
202307,7/28/2023,Frugal Family,5812,RESTAURANTS,STROKE ASSOCIATION,1,1,0,0,CREWE CW1,826,9.16
202307,7/28/2023,Frugal Family,5812,RESTAURANTS,STROKE ASSOCIATION,1,1,0,0,CREWE CW1,826,25.87
202306,6/23/2023,Sensible Spenders,5499,MISC FOOD STORES - DEFAULT,ELDORADO RESORT CASINO,1,1,0,0,CROMWELL,826,13.68
202305,5/1/2023,Urban Spenders,5811,CATERERS,DARENT VALLEY HOSPITAL,1,1,0,0,DARTFORD,826,7.07
202305,5/2/2023,Urban Spenders,5811,CATERERS,DARENT VALLEY HOSPITAL,1,1,0,0,DARTFORD,826,6.44
202305,5/2/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,4.44
202305,5/3/2023,Urban Spenders,5814,FAST FOOD RESTAURANTS,MCDONALDS,1,1,0,0,DARTFORD,826,2.5
202305,5/4/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,4.62
202305,5/4/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,3.65
202305,5/6/2023,Urban Spenders,5811,CATERERS,DARENT VALLEY HOSPITAL,1,1,0,0,DARTFORD,826,6.48
202305,5/6/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,10.58
202305,5/7/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,14.17
202305,5/8/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,3.14
202305,5/8/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,5.69
202305,5/10/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,6.22
202305,5/10/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,3.67
202305,5/11/2023,Urban Spenders,5811,CATERERS,DARENT VALLEY HOSPITAL,1,1,0,0,DARTFORD,826,6.21
202305,5/11/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,2.16
202305,5/11/2023,Urban Spenders,5541,SERVICE STATIONS,SHELL,1,1,0,0,DARTFORD,826,36.52
202305,5/13/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,21.26
202305,5/14/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,4.68
202305,5/16/2023,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,LLOYDS PHARMACY,1,1,0,0,DARTFORD,826,48.77
202305,5/16/2023,Urban Spenders,5812,RESTAURANTS,TACO BELL,1,1,0,0,DARTFORD,826,19.36
202305,5/17/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,5.02
202305,5/17/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,10.29
202305,5/19/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,6.12
202305,5/21/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,2.92
202305,5/21/2023,Urban Spenders,5811,CATERERS,DARENT VALLEY HOSPITAL,1,1,0,0,DARTFORD,826,6.39
202305,5/23/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,4.4
202305,5/23/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,7.05
202305,5/25/2023,Urban Spenders,5532,AUTOMOTIVE TIRE STORES,DARTFORD TYRE & ACCESS,1,1,0,0,DARTFORD,826,166.13
202305,5/26/2023,Urban Spenders,5814,FAST FOOD RESTAURANTS,KENT CURRY,0,1,0,0,DARTFORD,826,76.38
202305,5/26/2023,Urban Spenders,5814,FAST FOOD RESTAURANTS,KENT CURRY,0,1,0,0,DARTFORD,826,76.38
202305,5/28/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,8.06
202305,5/29/2023,Urban Spenders,5811,CATERERS,DARENT VALLEY HOSPITAL,1,1,0,0,DARTFORD,826,6.99
202306,6/6/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,6.14
202306,6/6/2023,Urban Spenders,5811,CATERERS,DARENT VALLEY HOSPITAL,1,1,0,0,DARTFORD,826,7.21
202306,6/7/2023,Urban Spenders,5541,SERVICE STATIONS,SHELL,1,1,0,0,DARTFORD,826,56.72
202306,6/8/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,4.96
202306,6/9/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,13.13
202306,6/14/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,15.47
202306,6/14/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,4.21
202306,6/17/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,LEVAILLANTS LIMITED,1,1,0,0,DARTFORD,826,2.57
202306,6/17/2023,Urban Spenders,9402,POSTAGE STAMPS,POST OFFICE UK,1,1,0,0,DARTFORD,826,14.72
202306,6/17/2023,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,TESCO,1,1,0,0,DARTFORD,826,12.08
202306,6/20/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,4.79
202306,6/21/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,13.08
202306,6/23/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,LEVAILLANTS LIMITED,1,1,0,0,DARTFORD,826,2.57
202306,6/24/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,3.04
202306,6/26/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,5.8
202306,6/27/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,11.86
202306,6/27/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,3.42
202307,7/2/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,5.79
202307,7/2/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,6.02
202307,7/3/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,1.15
202307,7/5/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,5.61
202307,7/5/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,6.03
202307,7/19/2023,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,DARTFORD,826,36.76
202307,7/21/2023,Urban Spenders,5814,FAST FOOD RESTAURANTS,MCDONALDS,1,1,0,0,DARTFORD,826,6.5
202307,7/23/2023,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,DARTFORD,826,32.72
202307,7/25/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,5.34
202307,7/25/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,1.66
202307,7/25/2023,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,M & S SIMPLY FOOD,1,1,0,0,DARTFORD,826,2.58
202307,7/29/2023,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,M & S SIMPLY FOOD,1,1,0,0,DARTFORD,826,3.35
202307,7/30/2023,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,MARKS & SPENCER,1,1,0,0,DARTFORD,826,7.28
202307,7/31/2023,Urban Spenders,5994,NEWS DEALERS/NEWSSTANDS,WHSMITH,1,1,0,0,Dartford,826,5.71
202305,5/3/2023,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,DARTFORD 2042,826,36.29
202305,5/16/2023,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,DARTFORD 2042,826,11.66
202305,5/19/2023,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,DARTFORD 2042,826,32.49
202305,5/30/2023,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,DARTFORD 2042,826,42.34
202306,6/6/2023,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,DARTFORD 2042,826,34.95
202306,6/15/2023,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,DARTFORD 2042,826,48.52
202307,7/29/2023,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,DARTFORD 2042,826,54.58
202307,7/29/2023,Urban Spenders,5411,GROCERY STORES/SUPERMARKETS,SAINSBURY'S,1,1,0,0,DARTFORD 2042,826,36.09
202305,5/3/2023,Urban Spenders,7523,"PARKING LOTS,METERS,GARAGES",PREMIER PARKING SO,1,1,0,0,DEVON,826,6.26
202305,5/3/2023,Urban Spenders,7523,"PARKING LOTS,METERS,GARAGES",PREMIER PARK LTD,1,1,0,0,DEVON,826,6.26
202305,5/11/2023,Affluent Segment,7523,"PARKING LOTS,METERS,GARAGES",EPSOM/GEN HOSP PH,1,1,0,0,Epsom,826,21.56
202305,5/31/2023,Affluent Segment,9399,GOV'T SERV - DEFAULT,EPSOM COSTA,1,1,0,0,EPSOM,826,3.92
202306,6/7/2023,Affluent Segment,7523,"PARKING LOTS,METERS,GARAGES",EPSOM/GEN HOSP PH,1,1,0,0,Epsom,826,3.74
202306,6/14/2023,Affluent Segment,8021,DENTISTS/ORTHODONTISTS,HORTON PRACTICE,1,1,0,0,EPSOM,826,32.58
202306,6/23/2023,Affluent Segment,5812,RESTAURANTS,PIZZERIUM,1,1,0,0,Epsom,826,27.84
202306,6/23/2023,Affluent Segment,5812,RESTAURANTS,PIZZERIUM,1,1,0,0,Epsom,826,27.84
202307,7/6/2023,Affluent Segment,5947,"GIFT, CARD, NOVELTY STORES",CLINTON CARDS,1,1,0,0,EPSOM,826,14.01
202307,7/6/2023,Affluent Segment,7523,"PARKING LOTS,METERS,GARAGES",EPSOM & EWELL BRGH COU,1,1,0,0,EPSOM,826,2.55
202307,7/6/2023,Affluent Segment,5411,GROCERY STORES/SUPERMARKETS,MARKS & SPENCER,1,1,0,0,EPSOM,826,13.63
202306,6/13/2023,Affluent Segment,5541,SERVICE STATIONS,BP WOODCOTE S/SERVE,1,1,0,0,EPSOM SURREY,826,62.64
202306,6/13/2023,Affluent Segment,5541,SERVICE STATIONS,BP,1,1,0,0,EPSOM SURREY,826,62.64
202305,5/1/2023,Family,5541,SERVICE STATIONS,BP,1,1,0,0,EPSOM SURREY,826,6.04
202305,5/1/2023,Family,5541,SERVICE STATIONS,BP WOODCOTE S/SERVE,1,1,0,0,EPSOM SURREY,826,6.04
202306,6/1/2023,Affluent Segment,5814,FAST FOOD RESTAURANTS,SQUARE INC,1,1,0,0,Ewell,826,28.63
202307,7/16/2023,Urban Spenders,7832,MOTION PICTURE THEATRES,THE ROYAL AIR FORCE CHARITABLE,1,1,0,0,FAIRFORD,826,21.04
202305,5/22/2023,Urban Spenders,5813,BARS/TAVERNS/LOUNGES/DISCOS,TITCHFIELD FESTIVAL THEATRE,1,1,0,0,FAREHAM,826,8.74
202306,6/16/2023,Family,5999,MISC SPECIALTY RETAIL,SMOL LIMITED,0,1,0,0,FARNHAM,826,7.42
202306,6/16/2023,Family,5999,MISC SPECIALTY RETAIL,SMOL,0,1,0,0,FARNHAM,826,7.42
202306,6/5/2023,Frugal Family,8398,CHARITABLE/SOC SERVICE ORGS,METAPAY NATIONALMSSOCI,0,0,1,0,fb.com/cc,372,12.55
202305,5/15/2023,Family,5411,GROCERY STORES/SUPERMARKETS,TESCO,1,1,0,0,FELTHAM,826,26.4
202305,5/15/2023,Family,5411,GROCERY STORES/SUPERMARKETS,TESCO,1,1,0,0,FELTHAM,826,10.29
202305,5/20/2023,Family,5411,GROCERY STORES/SUPERMARKETS,TESCO,1,1,0,0,FELTHAM,826,28.78
202305,5/21/2023,Family,5411,GROCERY STORES/SUPERMARKETS,TESCO,1,1,0,0,FELTHAM,826,11.8
202306,6/4/2023,Family,5411,GROCERY STORES/SUPERMARKETS,TESCO,1,1,0,0,FELTHAM,826,3.01
202306,6/15/2023,Family,5411,GROCERY STORES/SUPERMARKETS,TESCO,1,1,0,0,FELTHAM,826,32.9
202306,6/22/2023,Family,5411,GROCERY STORES/SUPERMARKETS,TESCO,1,1,0,0,FELTHAM,826,61.66
202306,6/25/2023,Family,5411,GROCERY STORES/SUPERMARKETS,TESCO,1,1,0,0,FELTHAM,826,9.25
202307,7/7/2023,Family,5812,RESTAURANTS,GREGGS,1,1,0,0,FELTHAM,826,4.6
202305,5/22/2023,Urban Spenders,5499,MISC FOOD STORES - DEFAULT,WELCOME BREAK,1,1,0,0,FLEET,826,14.22
