Name,Value.accountId,cluster_name_adjusted,Value.amount.currencyCode,mrch_catg_rlup_nm2,Value.dates.booked,amount,Category
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,GROCERY STORES/SUPERMARKETS,7/23/2023,31.36,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,GROCERY STORES/SUPERMARKETS,7/23/2023,84.02,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,GROCERY STORES/SUPERMARKETS,7/26/2023,16.65,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,GROCERY STORES/SUPERMARKETS,7/27/2023,38.24,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,GROCERY STORES/SUPERMARKETS,7/27/2023,73.42,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,GROCERY STORES/SUPERMARKETS,7/28/2023,5.2,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,5/2/2023,27.67,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,5/2/2023,17.91,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,5/3/2023,4,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,5/4/2023,6.23,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,5/4/2023,17.31,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,5/5/2023,3.47,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,5/5/2023,7.18,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,5/6/2023,3.35,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,5/6/2023,111.52,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,5/10/2023,13.41,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,5/12/2023,19.33,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,5/15/2023,26.4,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,5/15/2023,10.29,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,5/16/2023,27.14,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,5/17/2023,16.56,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,5/18/2023,9.82,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,5/19/2023,7.5,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,5/19/2023,12.48,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,5/19/2023,16.18,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,5/20/2023,28.78,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,5/21/2023,11.8,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,5/23/2023,70.82,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,5/25/2023,4.49,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,5/25/2023,13.35,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,5/26/2023,31.59,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,5/26/2023,18.26,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,5/27/2023,143.83,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,5/30/2023,78.13,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,5/31/2023,4.41,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,6/1/2023,54.77,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,6/2/2023,18.49,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,6/3/2023,80.89,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,6/4/2023,3.01,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,6/6/2023,88.86,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,6/7/2023,12.45,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,6/7/2023,9.79,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,6/8/2023,4.06,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,6/9/2023,12,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,6/10/2023,26.13,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,6/10/2023,4.71,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,6/11/2023,27.45,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,6/12/2023,2.77,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,6/13/2023,35.49,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,6/13/2023,5.74,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,6/15/2023,32.9,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,6/17/2023,13.11,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,6/20/2023,2.57,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,6/22/2023,61.66,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,6/25/2023,9.25,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,6/27/2023,10.2,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,6/29/2023,15.12,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,6/30/2023,11.28,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,6/30/2023,3.47,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,7/2/2023,59.31,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,7/3/2023,69.79,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,7/4/2023,78.26,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,7/5/2023,16.5,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,7/6/2023,6.88,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,7/7/2023,2.17,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,7/8/2023,34.12,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,7/9/2023,17.93,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,7/9/2023,15.87,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,7/10/2023,21.69,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,7/10/2023,27.81,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,7/11/2023,12.68,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,7/13/2023,14.28,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,7/13/2023,20.74,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,7/14/2023,35.48,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,7/14/2023,4.6,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,7/15/2023,119.21,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,7/18/2023,16.53,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,7/19/2023,12.08,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,7/20/2023,20.57,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,7/20/2023,4.38,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,GROCERY STORES/SUPERMARKETS,7/22/2023,37.56,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,5/2/2023,2.2,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,5/2/2023,47.18,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,5/5/2023,27.96,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,5/5/2023,43.68,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,5/7/2023,4.86,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,5/7/2023,4.86,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,5/7/2023,14.84,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,5/8/2023,4.1,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,5/8/2023,4.1,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,5/10/2023,97.83,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,5/10/2023,8.66,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,5/14/2023,51.78,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,5/14/2023,37.16,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,5/14/2023,19,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,5/14/2023,2.5,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,5/15/2023,77.77,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,5/20/2023,53.87,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,5/21/2023,28.6,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,5/21/2023,23.86,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,5/21/2023,61.01,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,5/21/2023,45.32,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,5/24/2023,106.92,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,5/26/2023,44.58,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,5/28/2023,164.73,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,5/28/2023,70.74,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,5/28/2023,30.28,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,5/28/2023,24.1,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,5/28/2023,0.37,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,5/29/2023,67.38,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,6/3/2023,53.59,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,6/3/2023,8.66,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,6/3/2023,40.42,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,6/4/2023,54.12,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,6/4/2023,120.63,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,6/8/2023,14.42,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,6/11/2023,30.53,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,6/11/2023,22.19,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,6/11/2023,53.56,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,6/12/2023,81.3,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,6/13/2023,1.26,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,6/13/2023,0.95,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,6/13/2023,15.76,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,6/14/2023,19.6,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,6/14/2023,105.38,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,6/16/2023,28.38,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,6/20/2023,81.39,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,6/27/2023,51.91,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,6/28/2023,134.85,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,7/6/2023,109.95,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,7/7/2023,37.12,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,7/13/2023,50.57,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,7/16/2023,200.52,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,7/19/2023,41.25,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,7/26/2023,8.58,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,7/26/2023,10,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,7/29/2023,104.28,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,GROCERY STORES/SUPERMARKETS,7/31/2023,27.39,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,GROCERY STORES/SUPERMARKETS,5/11/2023,16.68,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,GROCERY STORES/SUPERMARKETS,5/14/2023,49.57,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,GROCERY STORES/SUPERMARKETS,5/16/2023,91.8,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,GROCERY STORES/SUPERMARKETS,5/21/2023,107.26,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,GROCERY STORES/SUPERMARKETS,5/23/2023,141.49,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,GROCERY STORES/SUPERMARKETS,5/25/2023,121.64,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,GROCERY STORES/SUPERMARKETS,6/3/2023,5.4,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,GROCERY STORES/SUPERMARKETS,6/3/2023,72.81,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,GROCERY STORES/SUPERMARKETS,6/14/2023,101.95,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,GROCERY STORES/SUPERMARKETS,6/18/2023,54.62,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,GROCERY STORES/SUPERMARKETS,6/25/2023,60.92,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,GROCERY STORES/SUPERMARKETS,6/28/2023,20.68,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,GROCERY STORES/SUPERMARKETS,6/28/2023,139.59,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,GROCERY STORES/SUPERMARKETS,7/2/2023,53.03,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,GROCERY STORES/SUPERMARKETS,7/4/2023,51.38,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,GROCERY STORES/SUPERMARKETS,7/9/2023,99.18,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,GROCERY STORES/SUPERMARKETS,7/13/2023,83.77,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,GROCERY STORES/SUPERMARKETS,7/13/2023,20.09,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,GROCERY STORES/SUPERMARKETS,7/16/2023,1.71,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,GROCERY STORES/SUPERMARKETS,7/16/2023,76.11,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,GROCERY STORES/SUPERMARKETS,7/21/2023,78.04,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,GROCERY STORES/SUPERMARKETS,7/31/2023,154.63,shopping
transactions,5a73582adf954cf6b3db6cc97yedood7,Sensible Spenders,GBP,GROCERY STORES/SUPERMARKETS,7/31/2023,6.51,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,GROCERY STORES/SUPERMARKETS,5/3/2023,36.29,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,GROCERY STORES/SUPERMARKETS,5/16/2023,48.77,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,GROCERY STORES/SUPERMARKETS,5/16/2023,11.66,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,GROCERY STORES/SUPERMARKETS,5/19/2023,32.49,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,GROCERY STORES/SUPERMARKETS,5/30/2023,42.34,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,GROCERY STORES/SUPERMARKETS,6/4/2023,19.58,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,GROCERY STORES/SUPERMARKETS,6/6/2023,34.95,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,GROCERY STORES/SUPERMARKETS,6/8/2023,6.88,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,GROCERY STORES/SUPERMARKETS,6/12/2023,4.95,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,GROCERY STORES/SUPERMARKETS,6/15/2023,48.52,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,GROCERY STORES/SUPERMARKETS,6/17/2023,12.08,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,GROCERY STORES/SUPERMARKETS,6/22/2023,9.99,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,GROCERY STORES/SUPERMARKETS,7/1/2023,19.86,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,GROCERY STORES/SUPERMARKETS,7/11/2023,20.08,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,GROCERY STORES/SUPERMARKETS,7/19/2023,49.82,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,GROCERY STORES/SUPERMARKETS,7/19/2023,36.76,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,GROCERY STORES/SUPERMARKETS,7/23/2023,36.14,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,GROCERY STORES/SUPERMARKETS,7/23/2023,32.72,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,GROCERY STORES/SUPERMARKETS,7/25/2023,2.58,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,GROCERY STORES/SUPERMARKETS,7/28/2023,116.99,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,GROCERY STORES/SUPERMARKETS,7/29/2023,3.35,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,GROCERY STORES/SUPERMARKETS,7/29/2023,54.58,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,GROCERY STORES/SUPERMARKETS,7/29/2023,36.09,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,GROCERY STORES/SUPERMARKETS,7/30/2023,7.28,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,HARDWARE STORES,5/2/2023,27.46,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,HARDWARE STORES,5/16/2023,9.54,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,HARDWARE STORES,5/22/2023,12.3,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,HARDWARE STORES,5/28/2023,14.79,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,HARDWARE STORES,5/30/2023,26.79,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,HARDWARE STORES,6/3/2023,7.36,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,HARDWARE STORES,6/11/2023,15.2,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,HARDWARE STORES,6/25/2023,18.91,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,HARDWARE STORES,6/26/2023,21.8,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,HARDWARE STORES,7/4/2023,21.66,shopping
transactions,5a73582adf954cf6b3db6cc97tedggd9,Frugal Family,GBP,HARDWARE STORES,7/9/2023,8.64,shopping
transactions,6r88582adf954cf6b3db6cc97bedccd9,Urban Spenders,GBP,HOME SUPPLY WAREHOUSE STORES,7/11/2023,32.15,shopping
transactions,5a73582adf954cf6b3db6cc97bedccd9,Affluent Segment,GBP,JEWELRY STORES,6/3/2023,161.93,shopping
transactions,94177e7a3daa4ef18746b355980ebd5f,Family,GBP,LARGE DIGITAL GOODS MERCHANT,5/12/2023,10.1,shopping
